stockX,flightClub,goat,lowestResellPrice,imageLinks,_id,shoeName,brand,silhoutte,styleID,make,colorway,retailPrice,thumbnail,releaseDate,description,urlKey,resellLinks
169,165,171,[object Object],,61ae9e9aafe8e57491298178,Nike Dunk High Game Royal,Nike,Nike Dunk High,DD1399-102,Nike Dunk High,White/Game Royal-Total Orange,110,"https://images.stockx.com/images/Nike-Dunk-High-Game-Royal-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624468016",2021-06-29,"Recalling the 1985 Be True to Your School 'Kentucky' colorway, the Dunk High 'Kentucky' released in June 2021. Built entirely with leather, the shoe's upper appears in a mix of white and Game Royal, with perforations on the toe box providing breathability. A nylon tongue is included for further breathability, while underfoot, the two-tone look continues onto the tooling, which includes an outsole with a concentric traction pattern.",nike-dunk-high-game-royal,[object Object]
230,200,221,[object Object],,61ae9e9aafe8e57491298179,Jordan 12 Retro Twist,Jordan,Jordan 12 Retro,CT8013-106,Jordan 12 Retro,White/Black-University Red,190,"https://images.stockx.com/images/Air-Jordan-12-Retro-Twist-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1626802580",2021-07-24,"The Air Jordan 12 Retro 'Twist' features just enough color to create a Chicago Bulls colorway. Built with tumbled leather, the shoe's upper appears primarily in white, with a tonal basketball-textured mudguard maintaining a signature feature. The molded eyelets and midfoot insert add University Red, while the inner lining, tongue and heel pull-loop contrast the design in black. Underfoot, full-length Zoom Air provides cushioning.",air-jordan-12-retro-twist,[object Object]
305,308,308,[object Object],,61ae9e9aafe8e5749129817a,Nike LD Waffle SF sacai Fragment Grey,Nike,Nike LD Waffle SF,DH2684-001,Nike LD Waffle SF,Light Smoke Grey/White-Black,170,"https://images.stockx.com/images/Nike-LD-Waffle-SF-Sacai-fragment-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1629131187",2021-09-15,"Nike teamed up with Chitose Abe and Hiroshi Fujiwara to create the Fragment Design x sacai x LDV Waffle 'Light Smoke Grey.' Drawing from both the LDV and the Waffle Racer, the shoe's upper is built with a mesh base, overlaid by stacked suede on the forefoot, eyestay and heel. White leather marks the Swooshes, with further doubled-up touches on the laces and tongue. Co-branding emerges on the elongated foam midsole that provides cushioning underfoot, giving way to a contrasting black waffle rubber outsole that's included for traction.",nike-ld-waffle-sf-sacai-fragment-grey,[object Object]
136,129,129,[object Object],,61ae9e9aafe8e5749129817b,Nike Dunk Low Yellow Strike (W),Nike,Nike Dunk Low,DM9467-700,Nike Dunk Low,Yellow Strike/Yellow Strike-White,110,"https://images.stockx.com/images/Nike-Dunk-Low-Strike-Yellow-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1629741955",2021-08-18,"Emerging with a pastel finish, the Wmns Dunk Low OG 'Yellow Strike' is a classic skate shoe. Built with leather, the shoe's upper appears in white, overlaid by leather at the forefoot and heel sporting Yellow Strike in an over-dyed fashion. Further yellow accents the suede Swoosh, while a padded low-cut collar included to support the fit. Underfoot, the two-tone rubber cupsole includes a concentric rubber outsole for traction.",nike-dunk-low-yellow-strike-w,[object Object]
282,265,295,[object Object],,61ae9e9aafe8e5749129817c,Nike SB Dunk Low Pro Parra Abstract Art (2021),Nike,Nike SB Dunk Low Pro,DH7695-600,Nike SB Dunk Low Pro,Fire Pink/Gym Red-Mocha-White-Royal Blue-Black,110,"https://images.stockx.com/images/Nike-SB-Dunk-Low-Parra-2021-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1627326877",2021-07-31,"Giving the nod to the 2021 Tokyo Games, where skateboarding debuted as an Olympic sport, the Parra x Dunk Low SB released as part of a larger collection. Designed with the help of Dutch artist Piet Parra, the shoe's upper is built with an off-white leather base, overlaid by abstract designs in a vibrant mix of hues matched by Nike SB's Olympic Federation kits. Black leather marks the shortened Swoosh branding on the quarter panel, while underfoot, a gum rubber outsole is included for traction.",nike-sb-dunk-low-parra-2021,[object Object]
305,306,306,[object Object],,61ae9e9aafe8e5749129817d,adidas Yeezy 450 Dark Slate,adidas,adidas Yeezy 450,GY5368,adidas Yeezy 450,Dark Slate/Dark Slate,200,"https://images.stockx.com/images/adidas-Yeezy-450-Dark-Slate-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1626801847",2021-06-26,"The unique construction of the Yeezy 450 features a blacked-out look on the Yeezy 450 'Dark Slate.' Also lacking exterior branding, the shoe's knit upper appears in black, with an integrated lacing system and elastic, sock-like cuff supporting the fit. Underfoot, the tooling forgoes a traditional midsole, instead sporting a rubber outsole that climbs up the heel and side wall, offering both traction down below and support up top.",adidas-yeezy-450-dark-slate,[object Object]
208,215,215,[object Object],,61ae9e9aafe8e5749129817e,adidas Yeezy Boost 700 MNVN Blue Tint,adidas,adidas Yeezy Boost 700 MNVN,GZ0711,adidas Yeezy Boost 700 MNVN,Blue Tint/Black,220,"https://images.stockx.com/images/adidas-Yeezy-Boost-700-MNVN-Blue-Tint-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1626289128",2021-07-05,"The Yeezy Boost 700 MNVN 'Blue Tint' brings a pastel look to its signature construction. The shoe's upper is built with polyester, finished in Blue Tint and contrasted by black on the collar lining, tongue and no-sew overlays. No-tie bungee laces secure the fit, while the 700 branding on the side wall adds reflective detailing. Underfoot, the sculpted polyurethane midsole incorporates drop-in Boost for cushioning.",adidas-yeezy-boost-700-mnvn-blue-tint,[object Object]
167,150,150,[object Object],,61ae9e9aafe8e5749129817f,Converse Chuck Taylor All-Star 70 Hi Golf Le Fleur Yellow Flame,Converse,Converse Chuck Taylor All-Star 70 Hi,172398C,Converse Chuck Taylor All-Star 70 Hi,Egret/Egret/Pink,100,"https://images.stockx.com/images/Converse-Chuck-Taylor-All-Star-70-Hi-Golf-Le-Fleur-Yellow-Flame-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1626802914",2021-07-08,,converse-chuck-taylor-all-star-70-hi-golf-le-fleur-yellow-flame,[object Object]
254,242,242,[object Object],,61ae9e9aafe8e57491298180,Nike LD Waffle SF sacai Fragment Blue Void,Nike,Nike LD Waffle SF,DH2684-400,Nike LD Waffle SF,Blue Void/White-Obsidian-White,170,"https://images.stockx.com/images/Nike-Vaporwaffle-Sacai-fragment-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1629130985",2021-08-27,"Bringing together two renowned Japanese labels, the Fragment Design x sacai x LDV Waffle 'Blackened Blue' is a collaborative look. Combining features of the Nike LDV and Waffle Racer, the shoe's hybrid construction emerges in mesh and suede, finished in navy and contrasted by white throughout, including on the dual leather Swooshes. The heel patch adds Nike and sacai branding, while the double tongues sport Nike and fragment branding. Underfoot, more co-branding marks the elongated foam midsole, with a waffle rubber outsole included for traction.",nike-ld-waffle-sf-sacai-fragment-grey-blue-void,[object Object]
1087,1196,1196,[object Object],,61ae9e9aafe8e57491298181,Jordan 1 Low Fragment x Travis Scott,Jordan,Jordan 1 Low,DM7866-140,Jordan 1 Low,White/Black-Royal- Sail,150,"https://images.stockx.com/images/Air-Jordan-1-Low-fragment-design-x-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1629307046",2021-08-13,"The Fragment Design x Travis Scott x Air Jordan 1 Retro Low released as part of a collaboration with the Houston rapper and Japanese imprint. Featuring a colorway that recalls previous fragment design collaborations, the shoe's upper is built with a white leather base, overlaid by black and royal blue and complemented by inverted Swoosh branding on the lateral side. The heel patch of the left shoe includes Cactus Jack branding and a smiley face logo, while fragment's lightning bolt marks the right shoe. Underfoot, a two-tone rubber cupsole anchors the design.",air-jordan-1-low-fragment-design-x-travis-scott,[object Object]
165,164,175,[object Object],,61ae9e9aafe8e57491298182,Nike LD Waffle sacai CLOT Kiss of Death Net Orange Blaze,Nike,Nike LD Waffle,DH1347-100,Nike LD Waffle,Net/Orange Blaze-Deep Red-Green Bean,170,"https://images.stockx.com/images/Nike-LDWaffle-Clot-sacai-Net-Orange-Blaze-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1632232257",2021-09-14,"Nike brings you a triple collaboration in the sacai x Clot x Nike LDWaffle 'Net Orange Blaze'. Drawing from the CLOT x Nike Air Max 1 'Kiss of Death,' it combines features from the LDV and Waffle Racer. With a tan semi-translucent textile upper paired with tonal suede overlays at the forefoot and heel. The signature double Swooshes from sacai are brick red and orange leather with a slight snakeskin exterior. Subtle lime green color slashes the double-stacked eyestay, triple-branded heel tab, and the dual woven tags on top of the tongue. Grip down the street with waffle-traction and a two-tone midsole with an elongated heel.",nike-ldwaffle-clot-sacai-net-orange-blaze,[object Object]
293,274,274,[object Object],,61ae9e9aafe8e57491298183,New Balance 550 Aime Leon Dore White Grey,New Balance,New Balance 550,BB550ALE,New Balance 550,White/Grey,130,"https://images.stockx.com/images/New-Balance-550-Aime-Leon-Dore-White-Grey-1.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607668787",2020-10-09,"The Aimé Leon Dore x 550 'Silver' released as part of a collaboration with the New York menswear brand. Bringing back the 1989 basketball silhouette, the shoe's upper is built with an off-white leather base, highlighted by silver accents throughout, including on the 'N' branding. The midfoot overlay includes microperforated detailing, while the tongue tag and left heel include Aimé Leon Dore branding. Underfoot, a pre-yellowed midsole anchors the build.",new-balance-550-aime-leon-dore-white-grey,[object Object]
210,210,216,[object Object],,61ae9e9aafe8e57491298184,Nike SB Dunk High RX-0 Unicorn Gundam,Nike,Nike SB Dunk High,DH7717-100,Nike SB Dunk High,White/Amarillo,110,"https://images.stockx.com/images/Nike-Dunk-SB-High-Gundam-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1634318314",2021-11-10,"Part of a larger collection for the 2021 Tokyo Olympics, the Gundam x Dunk High SB 'Project Unicorn - RX-0' draws from the mecha-based sci-fi franchise and its associated toys. Inspired by the RX-0 Unicorn Gundam, the shoe's upper is built with a white leather base, bolstered by tonal overlays that sport a red trim and stitching. The collar and toe box include sculpted lines that recall the look of Gundam armor, with interchangeable Swoosh branding adding a degree of customizability. The lateral heel adds a red unicorn emblem to complete the look.",nike-dunk-sb-high-gundam-white,[object Object]
200,215,215,[object Object],,61ae9e9aafe8e57491298185,Jordan 14 Retro Low Shocking Pink (W),Jordan,Jordan 14 Retro Low,DH4121-600,Jordan 14 Retro Low,Shocking Pink/Bright Crimson-Black-Metallic Purple,170,"https://images.stockx.com/images/Air-Jordan-14-Retro-Low-Shocking-Pink-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1637171893",2021-11-04,"The sleek silhouette of the women's Air Jordan 14 Retro Low 'Shocking Pink' gets an energetic makeover. It features a bold shade of fuchsia, which is applied to the shaggy suede upper with a black Jumpman badge on the lateral side. Matching black is on the collar, tongue, and Phylon midsole with the 14's toothy detailing in a bright red hue. The forefoot and heel have encapsulated Zoom Air cushioning units, while a carbon fiber shank plate in the midfoot gives more stability. The shoe is built on a translucent pink rubber outsole with a herringbone traction pattern.",air-jordan-14-retro-low-shocking-pink-w,[object Object]
317,324,324,[object Object],,61ae9e9aafe8e57491298186,Jordan 6 Retro Travis Scott British Khaki,Jordan,Jordan 6 Retro,DH0690-200,Jordan 6 Retro,British Khaki/Sail-Bright Crimson,250,"https://images.stockx.com/images/Air-Jordan-6-Retro-Travis-Scott-British-Khaki-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1620406101",2021-04-30,"A follow-up to a 2019 collaboration, the Travis Scott x Air Jordan 6 Retro 'British Khaki' released with the help of the Houston rapper. Built with a mix of suede and canvas, the shoe's upper appears in British Khaki, highlighted by Bright Crimson on the heel pull-loop and tongue branding. The lateral collar includes a stash pouch, with the medial side sporting zippered detailing. The heels include mismatched Air and Cactus Jack branding, and underfoot, the usual visible Air in the heel provides cushioning.",air-jordan-6-retro-travis-scott-british-khaki,[object Object]
201,219,219,[object Object],,61ae9e9aafe8e57491298187,adidas Yeezy Foam RNNR Mineral Blue,adidas,adidas Yeezy Foam RNNR,GV7903,adidas Yeezy Foam RNNR,Mineral Blue/Mineral Blue/Mineral Blue,80,"https://images.stockx.com/images/adidas-Yeezy-Foam-RNNR-Mineral-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1638284955",2021-05-29,"A progressive slip-on, the Yeezy Foam Runner 'Mineral Blue' emerges with a monochromatic look. Built with foam, the shoe's Mineral Blue upper includes ventilation ports throughout, allowing for breathability and less weight. A raised heel promotes a more natural stride, while underfoot, the outsole sports a wavy pattern for traction, also revealing the only branding via an adidas logo.",adidas-yeezy-foam-rnnr-mineral-blue,[object Object]
158,148,148,[object Object],,61ae9e9aafe8e57491298188,Jordan 1 Retro AJKO Billie Eilish Ghost Green (W),Jordan,Jordan 1 Retro AJKO,DN2857-330,Jordan 1 Retro AJKO,Ghost Green/Ghost Green,170,"https://images.stockx.com/images/Air-Jordan-1-Retro-AJKO-Billie-Eilish-Ghost-Green-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1633111966",2021-09-30,"The Billie Eilish x Wmns Air Jordan 1 KO 'Volt' released as part of a collaboration with the Grammy Award-winning vocalist. Emerging with a monochromatic look, the shoe's upper is built with leather and finished entirely in Volt. The tongue tag includes Billie Eilish's signature Blohsh emblem, with further Eilish branding on the mesh sockliner. Underfoot, the tooling continues the one-tone look, incorporating Air in the heel for cushioning.",air-jordan-1-retro-ajko-billie-eilish-ghost-green-w,[object Object]
